order_id,order_date,region,category,product,channel,quantity,unit_price,amount
4189,2025-05-16,South,Home,Lamp,store,6,35.1,210.6
4190,2025-04-01,East,Electronics,Phone Case,store,4,23.73,94.92
4191,2025-09-16,West,Electronics,Laptop,store,7,932.06,6524.42
4192,2025-11-15,West,Grocery,Coffee Beans,store,5,14.12,70.6
4193,2025-09-02,Midwest,Apparel,Jeans,store,2,49.13,98.26
4194,2025-12-03,West,Grocery,Coffee Beans,online,9,13.55,121.95
4195,2025-05-02,Midwest,Apparel,Jeans,store,2,49.01,98.02
4196,2025-11-23,West,Electronics,Headphones,online,6,77.53,465.18
4197,2025-07-10,West,Grocery,Olive Oil,store,4,11.4,45.6
4198,2025-09-21,West,Electronics,Laptop,store,8,924.66,7397.28
4199,2025-04-09,West,Electronics,Laptop,online,5,870.62,4353.1
4200,2025-07-01,West,Electronics,Headphones,online,1,78.09,78.09
4201,2025-11-03,West,Electronics,Laptop,store,9,910.28,8192.52
4202,2025-07-02,Northeast,Electronics,Phone Case,online,7,24.8,173.6
4203,2025-09-30,Northeast,Grocery,Olive Oil,store,1,11.49,11.49
4204,2025-10-02,West,Apparel,Jacket,online,12,89.87,1078.44
4205,2025-03-25,Northeast,Apparel,T-Shirt,store,2,18.75,37.5
4206,2025-11-04,West,Home,Towel Set,online,6,27.18,163.08
4207,2025-04-10,South,Home,Blender,online,5,59.37,296.85
4208,2025-01-22,East,Grocery,Olive Oil,online,8,12.52,100.16
4209,2025-09-11,Northeast,Apparel,Jeans,online,5,49.04,245.2
4210,2025-10-04,West,Grocery,Coffee Beans,online,9,14.27,128.43
4211,2025-03-09,East,Electronics,Headphones,store,0,82.5,0.0
4212,2025-09-09,East,Electronics,Laptop,store,2,858.37,1716.74
4213,2025-10-05,West,Electronics,Phone Case,online,12,24.87,298.44
4214,2025-11-11,East,Home,Blender,online,8,57.96,463.68
4215,2025-10-25,East,Electronics,Headphones,online,3,76.8,230.4
4216,2025-11-04,West,Electronics,Laptop,store,14,910.98,12753.72
4217,2025-01-25,South,Electronics,Headphones,online,0,75.75,0.0
4218,2025-01-26,Midwest,Electronics,Phone Case,online,5,23.77,118.85
4219,2025-02-22,Northeast,Electronics,Headphones,store,1,80.95,80.95
4220,2025-10-05,Northeast,Grocery,Coffee Beans,store,4,13.35,53.4
4221,2025-05-20,South,Apparel,Jeans,store,7,45.74,320.18
4222,2025-01-06,South,Electronics,Headphones,online,0,80.52,0.0
4223,2025-06-24,Northeast,Home,Towel Set,store,1,28.2,28.2
4224,2025-09-07,Northeast,Apparel,T-Shirt,store,1,17.36,17.36
4225,2025-05-29,Midwest,Grocery,Pasta,online,4,3.44,13.76
4226,2025-12-12,Northeast,Apparel,Jeans,store,2,49.21,98.42
4227,2025-11-04,East,Electronics,Laptop,store,5,938.39,4691.95
4228,2025-09-11,West,Grocery,Coffee Beans,store,7,14.68,102.76
4229,2025-09-23,West,Home,Towel Set,store,8,26.96,215.68
4230,2025-07-18,West,Grocery,Pasta,online,7,3.59,25.13
4231,2025-08-11,West,Home,Lamp,online,7,34.2,239.4
4232,2025-10-08,Midwest,Grocery,Olive Oil,online,6,11.55,69.3
4233,2025-07-13,West,Grocery,Olive Oil,store,5,12.39,61.95
4234,2025-01-23,West,Apparel,Jeans,online,3,46.59,139.77
4235,2025-06-15,West,Home,Blender,store,7,56.94,398.58
4236,2025-01-18,West,Apparel,Jacket,store,2,89.89,179.78
4237,2025-08-20,West,Apparel,T-Shirt,store,1,18.49,18.49
4238,2025-11-17,West,Home,Lamp,online,12,35.94,431.28
4239,2025-03-02,South,Grocery,Coffee Beans,store,4,14.16,56.64
4240,2025-05-28,East,Home,Blender,online,2,56.09,112.18
4241,2025-03-17,Northeast,Apparel,Jeans,online,5,49.08,245.4
4242,2025-12-24,West,Apparel,T-Shirt,store,13,18.02,234.26
4243,2025-04-11,Midwest,Grocery,Olive Oil,online,5,12.23,61.15
4244,2025-01-24,West,Electronics,Headphones,online,0,76.85,0.0
4245,2025-11-15,Northeast,Electronics,Phone Case,online,1,24.37,24.37
4246,2025-12-15,East,Apparel,T-Shirt,store,8,17.72,141.76
4247,2025-09-23,Midwest,Home,Towel Set,store,8,27.61,220.88
4248,2025-08-20,South,Home,Lamp,online,5,35.94,179.7
4249,2025-09-15,Northeast,Home,Blender,store,3,60.91,182.73
4250,2025-06-11,East,Home,Towel Set,store,2,27.17,54.34
4251,2025-02-04,Northeast,Home,Towel Set,online,4,27.53,110.12
4252,2025-05-09,East,Home,Towel Set,store,5,27.04,135.2
4253,2025-08-14,Midwest,Grocery,Pasta,online,8,3.51,28.08
4254,2025-06-03,Northeast,Grocery,Coffee Beans,online,8,13.38,107.04
4255,2025-06-10,East,Grocery,Olive Oil,store,2,12.13,24.26
4256,2025-07-10,East,Grocery,Coffee Beans,online,1,14.22,14.22
4257,2025-09-04,West,Apparel,Jeans,online,2,45.62,91.24
4258,2025-01-08,West,Apparel,Jeans,store,7,46.28,323.96
4259,2025-06-06,Midwest,Apparel,Jeans,online,8,46.62,372.96
4260,2025-02-19,South,Home,Blender,online,8,61.28,490.24
4261,2025-03-26,Northeast,Grocery,Coffee Beans,online,1,13.34,13.34
4262,2025-04-16,South,Home,Lamp,store,8,35.35,282.8
4263,2025-07-06,Northeast,Apparel,Jacket,store,2,90.13,180.26
4264,2025-09-01,West,Home,Blender,store,3,59.43,178.29
4265,2025-09-13,East,Grocery,Pasta,online,8,3.51,28.08
4266,2025-05-28,West,Home,Blender,online,3,57.0,171.0
4267,2025-04-28,South,Apparel,Jacket,online,8,92.82,742.56
4268,2025-01-08,East,Electronics,Headphones,online,3,81.35,244.05
4269,2025-08-24,Midwest,Apparel,T-Shirt,store,7,17.13,119.91
4270,2025-07-17,South,Grocery,Coffee Beans,online,8,14.24,113.92
4271,2025-07-13,East,Home,Towel Set,online,3,26.94,80.82
4272,2025-12-18,East,Electronics,Phone Case,online,7,24.86,174.02
4273,2025-10-03,West,Apparel,Jeans,online,11,47.65,524.15
4274,2025-04-16,West,Apparel,Jacket,store,7,90.28,631.96
4275,2025-10-19,West,Electronics,Headphones,store,5,80.27,401.35
4276,2025-10-06,West,Home,Blender,online,9,57.24,515.16
4277,2025-06-24,South,Electronics,Laptop,store,7,942.28,6595.96
4278,2025-06-29,West,Apparel,T-Shirt,online,7,17.15,120.05
4279,2025-05-01,West,Grocery,Olive Oil,online,4,11.77,47.08
4280,2025-07-12,Northeast,Electronics,Laptop,store,6,919.37,5516.22
4281,2025-07-05,Northeast,Apparel,Jacket,store,4,86.04,344.16
4282,2025-09-13,East,Electronics,Laptop,store,7,871.44,6100.08
4283,2025-06-22,East,Grocery,Pasta,store,8,3.47,27.76
4284,2025-09-01,Northeast,Home,Lamp,store,5,33.5,167.5
4285,2025-02-15,Northeast,Electronics,Phone Case,store,1,23.33,23.33
4286,2025-10-08,South,Home,Lamp,store,4,36.24,144.96
4287,2025-04-13,West,Grocery,Pasta,online,1,3.45,3.45
4288,2025-01-17,West,Electronics,Laptop,online,1,884.1,884.1
4289,2025-06-07,East,Grocery,Pasta,store,2,3.54,7.08
4290,2025-05-14,Northeast,Electronics,Laptop,online,7,931.72,6522.04
4291,2025-02-19,Midwest,Apparel,Jeans,online,2,47.1,94.2
4292,2025-06-25,Midwest,Home,Towel Set,online,7,27.67,193.69
4293,2025-08-25,Midwest,Grocery,Coffee Beans,online,7,14.12,98.84
4294,2025-03-02,West,Home,Blender,store,5,57.12,285.6
4295,2025-04-25,West,Apparel,Jacket,store,8,89.6,716.8
4296,2025-03-23,South,Grocery,Coffee Beans,store,8,13.81,110.48
4297,2025-11-13,West,Grocery,Pasta,online,11,3.37,37.07
4298,2025-12-14,Midwest,Grocery,Coffee Beans,online,7,14.32,100.24
4299,2025-01-03,Northeast,Grocery,Olive Oil,store,7,11.89,83.23
4300,2025-02-02,West,Apparel,Jacket,store,6,86.33,517.98
4301,2025-09-14,Midwest,Apparel,T-Shirt,online,7,18.89,132.23
4302,2025-05-21,Midwest,Electronics,Laptop,store,8,872.1,6976.8
4303,2025-07-22,Midwest,Apparel,Jacket,store,5,91.75,458.75
4304,2025-06-21,Midwest,Grocery,Olive Oil,store,5,12.38,61.9
4305,2025-08-15,South,Apparel,Jacket,online,8,87.0,696.0
4306,2025-05-10,West,Home,Lamp,online,4,35.96,143.84
4307,2025-08-15,Northeast,Electronics,Phone Case,store,7,24.43,171.01
4308,2025-06-11,Northeast,Apparel,Jeans,online,6,46.74,280.44
4309,2025-05-24,West,Grocery,Olive Oil,online,4,11.85,47.4
4310,2025-04-12,South,Grocery,Olive Oil,online,2,11.62,23.24
4311,2025-05-07,Midwest,Apparel,Jacket,online,5,90.75,453.75
4312,2025-01-15,Midwest,Home,Blender,store,1,56.57,56.57
4313,2025-07-17,South,Electronics,Headphones,online,2,75.41,150.82
4314,2025-07-28,East,Grocery,Olive Oil,store,5,11.65,58.25
4315,2025-07-22,Midwest,Apparel,Jacket,store,1,92.24,92.24
4316,2025-05-07,East,Grocery,Coffee Beans,store,6,13.67,82.02
4317,2025-11-01,West,Electronics,Phone Case,store,5,24.76,123.8
4318,2025-02-15,West,Grocery,Pasta,online,2,3.49,6.98
4319,2025-12-16,South,Electronics,Headphones,store,0,82.77,0.0
4320,2025-08-25,Midwest,Home,Towel Set,online,1,29.39,29.39
4321,2025-08-07,West,Apparel,T-Shirt,store,6,17.9,107.4
4322,2025-05-19,Midwest,Home,Lamp,online,6,36.56,219.36
4323,2025-12-09,East,Grocery,Coffee Beans,online,1,14.36,14.36
4324,2025-07-26,Midwest,Apparel,Jeans,store,2,45.89,91.78
4325,2025-11-22,Northeast,Electronics,Laptop,online,7,875.55,6128.85
4326,2025-02-18,Northeast,Electronics,Laptop,online,5,898.28,4491.4
4327,2025-07-06,Northeast,Apparel,Jacket,online,4,90.78,363.12
4328,2025-05-08,Northeast,Grocery,Coffee Beans,store,1,14.58,14.58
4329,2025-09-08,West,Grocery,Olive Oil,store,1,11.54,11.54
4330,2025-08-07,Midwest,Electronics,Headphones,online,3,81.06,243.18
4331,2025-08-14,South,Home,Blender,online,6,57.55,345.3
4332,2025-08-25,South,Apparel,Jacket,online,5,92.27,461.35
4333,2025-11-14,West,Home,Towel Set,online,7,28.32,198.24
4334,2025-08-20,Northeast,Home,Towel Set,store,5,28.85,144.25
4335,2025-05-06,West,Grocery,Pasta,store,5,3.59,17.95
4336,2025-05-14,West,Apparel,Jacket,online,3,84.76,254.28
4337,2025-11-17,West,Apparel,Jeans,online,10,49.65,496.5
4338,2025-08-05,West,Electronics,Phone Case,store,1,23.18,23.18
4339,2025-03-08,Northeast,Grocery,Pasta,online,3,3.4,10.2
4340,2025-05-06,Midwest,Apparel,Jeans,online,1,50.3,50.3
4341,2025-08-14,Northeast,Electronics,Headphones,store,2,81.41,162.82
4342,2025-12-16,East,Electronics,Laptop,online,6,931.94,5591.64
4343,2025-04-21,West,Apparel,T-Shirt,online,4,17.63,70.52
4344,2025-02-10,Northeast,Home,Towel Set,online,7,28.72,201.04
4345,2025-09-22,West,Electronics,Headphones,online,0,81.23,0.0
4346,2025-05-02,West,Apparel,Jeans,store,4,49.0,196.0
4347,2025-09-22,Midwest,Grocery,Coffee Beans,online,6,13.68,82.08
4348,2025-11-23,East,Electronics,Headphones,online,0,79.28,0.0
4349,2025-12-14,West,Home,Lamp,store,9,36.23,326.07
4350,2025-09-16,South,Apparel,Jacket,store,2,90.65,181.3
4351,2025-06-22,Northeast,Electronics,Laptop,online,2,938.27,1876.54
4352,2025-10-22,West,Apparel,Jeans,store,14,49.16,688.24
4353,2025-02-22,South,Electronics,Phone Case,store,5,24.03,120.15
4354,2025-10-27,South,Electronics,Phone Case,online,5,24.37,121.85
4355,2025-07-28,West,Home,Lamp,online,7,34.8,243.6
4356,2025-11-01,South,Apparel,Jacket,online,6,87.83,526.98
4357,2025-09-18,West,Home,Towel Set,online,6,27.85,167.1
4358,2025-06-03,Midwest,Grocery,Pasta,store,3,3.46,10.38
4359,2025-07-09,West,Home,Blender,store,5,56.93,284.65
4360,2025-10-28,East,Grocery,Olive Oil,store,1,12.14,12.14
4361,2025-09-10,West,Apparel,Jeans,store,5,48.48,242.4
4362,2025-10-08,Northeast,Grocery,Pasta,store,2,3.65,7.3
4363,2025-08-12,East,Apparel,Jeans,store,6,46.16,276.96
4364,2025-07-06,South,Electronics,Laptop,store,5,892.79,4463.95
4365,2025-11-16,West,Grocery,Pasta,online,9,3.6,32.4
4366,2025-03-17,Midwest,Apparel,T-Shirt,online,6,18.8,112.8
4367,2025-02-27,East,Apparel,T-Shirt,store,1,18.73,18.73
4368,2025-01-29,South,Apparel,Jacket,online,6,91.58,549.48
4369,2025-07-02,South,Apparel,Jeans,online,7,50.2,351.4
4370,2025-10-13,East,Home,Lamp,store,7,35.7,249.9
4371,2025-08-01,Northeast,Apparel,T-Shirt,store,2,18.88,37.76
4372,2025-01-16,West,Apparel,T-Shirt,online,6,17.95,107.7
4373,2025-06-18,Northeast,Apparel,T-Shirt,online,8,18.23,145.84
4374,2025-10-26,West,Grocery,Olive Oil,store,7,12.46,87.22
4375,2025-12-09,West,Apparel,Jacket,online,6,93.27,559.62
4376,2025-07-10,Northeast,Home,Towel Set,online,6,26.86,161.16
4377,2025-04-15,West,Home,Lamp,store,4,33.42,133.68
4378,2025-12-18,East,Home,Towel Set,store,1,27.28,27.28
4379,2025-04-05,East,Grocery,Olive Oil,online,2,12.53,25.06
4380,2025-10-14,East,Apparel,Jeans,store,7,48.09,336.63
4381,2025-08-20,East,Apparel,T-Shirt,online,5,18.08,90.4
4382,2025-09-20,East,Apparel,T-Shirt,store,8,17.88,143.04
4383,2025-05-23,West,Grocery,Pasta,store,5,3.62,18.1
4384,2025-08-26,East,Home,Lamp,store,8,34.67,277.36
4385,2025-11-01,South,Electronics,Phone Case,store,5,23.86,119.3
4386,2025-05-20,East,Apparel,Jeans,store,5,48.79,243.95
4387,2025-05-12,Northeast,Home,Towel Set,store,6,27.3,163.8
4388,2025-06-19,Midwest,Apparel,Jacket,online,5,86.29,431.45
4389,2025-01-06,Midwest,Electronics,Phone Case,store,7,23.44,164.08
4390,2025-07-19,Northeast,Electronics,Laptop,online,3,929.55,2788.65
4391,2025-05-05,East,Apparel,Jeans,store,1,46.26,46.26
4392,2025-04-26,East,Grocery,Olive Oil,store,7,11.46,80.22
4393,2025-12-12,East,Grocery,Pasta,store,6,3.57,21.42
4394,2025-09-11,West,Apparel,Jeans,store,6,48.4,290.4
4395,2025-12-12,Midwest,Apparel,Jeans,store,1,48.3,48.3
4396,2025-01-28,South,Electronics,Phone Case,online,8,25.0,200.0
4397,2025-11-30,West,Apparel,Jacket,store,11,86.46,951.06
4398,2025-03-26,South,Grocery,Coffee Beans,store,6,14.65,87.9
4399,2025-04-09,South,Home,Blender,online,2,57.77,115.54
4400,2025-12-17,Midwest,Apparel,Jeans,online,3,49.75,149.25
4401,2025-01-26,West,Electronics,Phone Case,store,1,24.41,24.41
4402,2025-06-24,West,Home,Blender,store,6,61.24,367.44
4403,2025-01-26,South,Home,Blender,online,8,60.24,481.92
4404,2025-08-05,East,Home,Lamp,online,3,35.98,107.94
4405,2025-04-17,West,Electronics,Headphones,online,5,82.32,411.6
4406,2025-11-12,Midwest,Electronics,Laptop,store,2,867.63,1735.26
4407,2025-09-28,Midwest,Apparel,Jacket,store,1,87.77,87.77
4408,2025-06-20,Midwest,Electronics,Phone Case,online,7,23.64,165.48
4409,2025-02-18,South,Home,Lamp,online,1,33.41,33.41
4410,2025-11-18,South,Electronics,Laptop,online,1,892.54,892.54
4411,2025-11-01,East,Electronics,Headphones,store,2,77.32,154.64
4412,2025-08-24,West,Grocery,Coffee Beans,online,4,13.36,53.44
4413,2025-02-12,Midwest,Apparel,T-Shirt,online,7,17.42,121.94
4414,2025-07-30,West,Home,Blender,online,7,58.42,408.94
4415,2025-07-02,West,Grocery,Coffee Beans,store,6,13.94,83.64
4416,2025-06-23,West,Grocery,Coffee Beans,online,7,14.24,99.68
4417,2025-11-19,West,Home,Lamp,store,6,33.64,201.84
4418,2025-12-17,Northeast,Grocery,Coffee Beans,store,6,14.11,84.66
4419,2025-08-25,West,Home,Blender,online,8,61.06,488.48
4420,2025-12-19,East,Home,Lamp,online,4,35.26,141.04
4421,2025-12-23,West,Apparel,Jeans,store,9,49.12,442.08
4422,2025-08-03,West,Grocery,Olive Oil,store,2,11.63,23.26
4423,2025-12-28,West,Home,Lamp,online,11,34.64,381.04
4424,2025-09-28,South,Electronics,Phone Case,online,1,23.14,23.14
4425,2025-06-05,West,Electronics,Headphones,store,0,79.35,0.0
4426,2025-06-11,West,Home,Blender,store,6,58.36,350.16
4427,2025-05-07,Midwest,Home,Blender,online,6,57.91,347.46
4428,2025-12-25,West,Grocery,Olive Oil,online,8,11.4,91.2
4429,2025-07-27,South,Home,Lamp,store,3,33.37,100.11
4430,2025-02-19,West,Apparel,Jeans,online,3,46.13,138.39
4431,2025-06-24,Northeast,Home,Towel Set,online,8,29.02,232.16
4432,2025-02-17,Northeast,Apparel,Jeans,online,8,47.78,382.24
4433,2025-07-11,West,Electronics,Headphones,online,2,82.7,165.4
4434,2025-01-16,West,Electronics,Phone Case,store,2,24.53,49.06
4435,2025-07-13,Northeast,Home,Blender,online,4,58.93,235.72
4436,2025-07-12,Midwest,Electronics,Phone Case,store,1,24.53,24.53
4437,2025-07-17,South,Apparel,T-Shirt,store,6,18.13,108.78
4438,2025-08-28,West,Grocery,Pasta,store,5,3.33,16.65
4439,2025-07-20,West,Electronics,Headphones,store,2,78.41,156.82
4440,2025-08-19,West,Home,Lamp,online,7,35.91,251.37
4441,2025-02-03,West,Grocery,Olive Oil,online,1,12.29,12.29
4442,2025-11-07,East,Grocery,Coffee Beans,online,1,14.13,14.13
4443,2025-10-12,West,Grocery,Coffee Beans,online,9,14.52,130.68
4444,2025-12-20,West,Home,Towel Set,online,14,27.57,385.98
4445,2025-09-09,West,Electronics,Headphones,store,0,76.11,0.0
4446,2025-03-08,West,Electronics,Phone Case,store,7,23.82,166.74
4447,2025-06-06,Midwest,Grocery,Coffee Beans,store,6,14.65,87.9
4448,2025-07-19,Northeast,Electronics,Phone Case,online,6,23.16,138.96
4449,2025-03-03,South,Grocery,Coffee Beans,store,3,14.42,43.26
4450,2025-06-30,West,Grocery,Pasta,online,5,3.47,17.35
4451,2025-09-26,Midwest,Home,Lamp,online,2,35.18,70.36
4452,2025-09-08,South,Grocery,Pasta,store,4,3.48,13.92
4453,2025-07-11,Northeast,Apparel,Jacket,store,4,86.47,345.88
4454,2025-07-10,Northeast,Grocery,Coffee Beans,online,1,13.79,13.79
4455,2025-02-11,West,Grocery,Pasta,store,2,3.55,7.1
4456,2025-03-18,Midwest,Electronics,Phone Case,online,4,24.16,96.64
4457,2025-04-18,West,Home,Towel Set,online,8,27.29,218.32
4458,2025-10-13,West,Apparel,Jacket,store,13,89.27,1160.51
4459,2025-04-29,South,Home,Lamp,online,5,33.44,167.2
4460,2025-10-09,South,Grocery,Olive Oil,online,3,11.54,34.62
4461,2025-07-26,Northeast,Home,Lamp,store,4,33.68,134.72
4462,2025-10-20,East,Home,Towel Set,online,8,26.83,214.64
4463,2025-09-19,West,Home,Towel Set,store,8,28.52,228.16
4464,2025-07-11,West,Apparel,Jeans,store,8,48.93,391.44
4465,2025-09-05,Northeast,Electronics,Headphones,store,3,76.66,229.98
4466,2025-04-19,South,Home,Lamp,online,2,35.01,70.02
4467,2025-02-05,Midwest,Apparel,T-Shirt,online,8,18.72,149.76
4468,2025-03-22,West,Apparel,Jacket,online,4,91.07,364.28
4469,2025-07-14,South,Grocery,Olive Oil,store,3,12.59,37.77
4470,2025-11-10,West,Home,Towel Set,online,13,27.74,360.62
4471,2025-01-03,Northeast,Apparel,Jeans,online,5,47.52,237.6
4472,2025-04-27,Northeast,Apparel,Jeans,online,2,45.89,91.78
4473,2025-01-09,Midwest,Grocery,Pasta,online,3,3.45,10.35
4474,2025-02-28,West,Electronics,Phone Case,online,7,24.01,168.07
4475,2025-11-09,Northeast,Electronics,Laptop,online,4,922.61,3690.44
4476,2025-07-09,South,Home,Towel Set,store,2,28.83,57.66
4477,2025-02-21,West,Grocery,Coffee Beans,online,6,13.72,82.32
4478,2025-07-22,West,Electronics,Headphones,store,2,81.7,163.4
4479,2025-07-16,South,Apparel,Jeans,store,1,50.35,50.35
4480,2025-04-02,East,Apparel,Jacket,store,3,91.61,274.83
4481,2025-03-15,Northeast,Apparel,T-Shirt,store,2,18.61,37.22
4482,2025-08-16,South,Home,Lamp,store,1,34.59,34.59
4483,2025-11-16,South,Grocery,Olive Oil,online,1,12.26,12.26
4484,2025-08-02,West,Home,Towel Set,online,6,26.74,160.44
4485,2025-02-25,South,Home,Blender,store,2,59.78,119.56
4486,2025-04-01,West,Home,Blender,store,8,59.79,478.32
4487,2025-06-23,Midwest,Electronics,Phone Case,store,2,23.85,47.7
4488,2025-09-28,South,Apparel,T-Shirt,online,4,17.49,69.96
4489,2025-08-11,West,Home,Towel Set,store,2,29.35,58.7
4490,2025-06-18,South,Electronics,Headphones,online,5,80.32,401.6
4491,2025-03-29,South,Home,Towel Set,store,3,28.26,84.78
4492,2025-02-13,West,Electronics,Phone Case,store,5,23.18,115.9
4493,2025-09-15,West,Electronics,Headphones,online,0,80.98,0.0
4494,2025-09-20,Midwest,Home,Towel Set,online,3,27.4,82.2
4495,2025-07-31,West,Electronics,Laptop,online,5,863.77,4318.85
4496,2025-01-22,West,Apparel,Jacket,store,7,88.43,619.01
4497,2025-07-26,South,Electronics,Phone Case,online,2,23.91,47.82
4498,2025-05-07,Midwest,Apparel,Jacket,online,5,92.68,463.4
4499,2025-05-20,Northeast,Electronics,Headphones,online,5,81.34,406.7
4500,2025-12-02,West,Electronics,Laptop,online,10,859.59,8595.9
4501,2025-04-22,West,Grocery,Olive Oil,online,4,12.46,49.84
4502,2025-05-29,South,Electronics,Phone Case,online,5,23.15,115.75
4503,2025-07-22,West,Grocery,Pasta,online,3,3.55,10.65
4504,2025-01-06,South,Home,Lamp,online,7,34.1,238.7
4505,2025-08-14,Midwest,Grocery,Pasta,online,3,3.43,10.29
4506,2025-11-13,East,Grocery,Olive Oil,store,8,12.25,98.0
4507,2025-06-04,West,Grocery,Pasta,online,8,3.35,26.8
4508,2025-11-29,West,Apparel,Jacket,online,12,84.73,1016.76
4509,2025-01-19,South,Electronics,Laptop,store,3,940.94,2822.82
4510,2025-05-26,East,Apparel,Jeans,online,5,47.67,238.35
4511,2025-02-03,Northeast,Home,Towel Set,online,7,27.96,195.72
4512,2025-12-30,Northeast,Apparel,Jacket,online,2,86.5,173.0
4513,2025-10-10,West,Home,Lamp,online,9,36.65,329.85
4514,2025-10-09,Northeast,Electronics,Headphones,online,2,77.22,154.44
4515,2025-06-30,Midwest,Home,Blender,store,2,59.46,118.92
4516,2025-02-11,Northeast,Home,Towel Set,online,6,28.42,170.52
4517,2025-05-08,Midwest,Electronics,Headphones,online,1,81.49,81.49
4518,2025-09-11,West,Apparel,Jacket,store,7,90.41,632.87
4519,2025-04-12,Midwest,Grocery,Olive Oil,store,7,12.25,85.75
4520,2025-03-06,East,Electronics,Headphones,store,3,75.63,226.89
4521,2025-10-10,West,Apparel,Jeans,online,13,46.38,602.94
4522,2025-06-20,East,Home,Towel Set,online,2,28.68,57.36
4523,2025-06-29,Northeast,Grocery,Coffee Beans,store,2,13.45,26.9
4524,2025-01-14,Midwest,Apparel,Jeans,online,7,48.83,341.81
4525,2025-04-28,South,Electronics,Headphones,online,0,77.04,0.0
4526,2025-09-12,East,Home,Blender,store,8,56.84,454.72
4527,2025-09-15,Midwest,Electronics,Phone Case,online,3,24.92,74.76
4528,2025-04-21,Northeast,Electronics,Laptop,online,4,893.73,3574.92
4529,2025-06-30,South,Grocery,Olive Oil,store,2,12.45,24.9
4530,2025-02-06,Midwest,Apparel,Jacket,store,8,86.72,693.76
4531,2025-04-22,West,Apparel,Jacket,online,2,86.67,173.34
4532,2025-01-09,Northeast,Grocery,Coffee Beans,online,7,13.38,93.66
4533,2025-06-21,Northeast,Apparel,Jacket,online,2,84.79,169.58
4534,2025-09-18,East,Grocery,Pasta,store,1,3.58,3.58
4535,2025-01-23,West,Home,Lamp,online,1,35.72,35.72
4536,2025-10-06,West,Electronics,Laptop,store,8,941.48,7531.84
4537,2025-11-21,Northeast,Grocery,Olive Oil,online,2,11.62,23.24
4538,2025-05-25,Northeast,Grocery,Coffee Beans,online,1,14.23,14.23
4539,2025-05-24,South,Grocery,Pasta,online,5,3.58,17.9
4540,2025-06-06,West,Electronics,Headphones,store,0,75.57,0.0
4541,2025-01-11,Midwest,Electronics,Laptop,online,2,910.6,1821.2
4542,2025-04-13,West,Apparel,Jeans,store,8,50.21,401.68
4543,2025-10-20,West,Electronics,Phone Case,store,11,24.62,270.82
4544,2025-12-15,West,Home,Towel Set,store,12,27.79,333.48
4545,2025-12-03,West,Grocery,Coffee Beans,store,14,14.3,200.2
4546,2025-08-05,Midwest,Apparel,T-Shirt,online,8,18.0,144.0
4547,2025-12-03,West,Home,Towel Set,online,11,28.09,308.99
4548,2025-08-22,East,Electronics,Headphones,store,0,76.83,0.0
4549,2025-03-01,South,Apparel,Jacket,store,2,92.82,185.64
4550,2025-11-27,Midwest,Home,Lamp,online,1,35.13,35.13
4551,2025-09-13,Northeast,Grocery,Pasta,online,2,3.41,6.82
4552,2025-06-28,South,Apparel,Jacket,online,2,92.62,185.24
4553,2025-10-04,East,Grocery,Olive Oil,online,5,11.44,57.2
4554,2025-06-06,East,Home,Lamp,online,6,35.61,213.66
4555,2025-05-09,West,Grocery,Coffee Beans,store,8,14.49,115.92
4556,2025-01-05,West,Electronics,Phone Case,store,2,25.11,50.22
4557,2025-07-01,Northeast,Apparel,T-Shirt,online,6,18.34,110.04
4558,2025-07-03,South,Apparel,T-Shirt,store,1,17.58,17.58
4559,2025-08-19,Northeast,Grocery,Pasta,store,3,3.57,10.71
4560,2025-11-26,East,Electronics,Laptop,online,3,895.0,2685.0
4561,2025-12-14,South,Electronics,Phone Case,store,2,23.99,47.98
4562,2025-03-05,South,Grocery,Coffee Beans,store,8,13.81,110.48
4563,2025-10-03,South,Electronics,Laptop,store,7,903.67,6325.69
4564,2025-09-05,West,Grocery,Pasta,store,7,3.38,23.66
4565,2025-03-06,South,Grocery,Coffee Beans,store,7,14.09,98.63
4566,2025-08-29,West,Electronics,Laptop,store,1,895.96,895.96
4567,2025-04-29,South,Grocery,Coffee Beans,store,4,14.22,56.88
4568,2025-01-15,East,Apparel,Jeans,store,8,49.31,394.48
4569,2025-12-03,Northeast,Electronics,Laptop,online,4,877.49,3509.96
4570,2025-09-20,Midwest,Grocery,Olive Oil,online,3,11.71,35.13
4571,2025-05-26,South,Electronics,Laptop,online,7,859.37,6015.59
4572,2025-05-28,East,Electronics,Headphones,store,1,80.5,80.5
4573,2025-09-19,East,Grocery,Pasta,online,8,3.64,29.12
4574,2025-01-30,West,Apparel,T-Shirt,store,3,17.59,52.77
4575,2025-07-01,Midwest,Apparel,T-Shirt,store,3,17.48,52.44
4576,2025-06-11,West,Home,Blender,online,6,56.48,338.88
4577,2025-05-13,West,Electronics,Laptop,online,1,911.59,911.59
4578,2025-07-14,West,Electronics,Laptop,store,4,912.45,3649.8
4579,2025-01-28,South,Home,Blender,online,5,61.82,309.1
4580,2025-05-16,West,Grocery,Pasta,online,6,3.59,21.54
4581,2025-04-13,East,Apparel,Jeans,online,7,46.19,323.33
4582,2025-02-25,South,Apparel,Jeans,online,2,47.58,95.16
4583,2025-10-01,West,Apparel,Jeans,online,13,47.71,620.23
4584,2025-03-20,East,Apparel,T-Shirt,online,5,17.59,87.95
